installment,purpose,application_type,int_rate,last_pymnt_amnt,loan_amnt,revol_bal,delinq_2yrs,inq_last_6mths,mort_acc,grade,open_acc,revol_util,total_acc,fico_range_low,fico_range_high,addr_state,emp_length,home_ownership,verification_status,annual_inc,loan_status
448.44,major_purchase,Individual,12.35,9961.01,20000.0,8033.0,0.0,0.0,2.0,B,9.0,54.6,24.0,705.0,709.0,TX,10+ years,MORTGAGE,Verified,105000.0,Fully Paid
170.36,home_improvement,Individual,7.21,170.36,5500.0,15337.0,0.0,0.0,1.0,A,13.0,56.4,19.0,725.0,729.0,IL,4 years,MORTGAGE,Not Verified,96000.0,Current
259.64,debt_consolidation,Individual,7.07,7421.97,8400.0,3682.0,0.0,1.0,1.0,A,10.0,12.0,17.0,755.0,759.0,MI,7 years,MORTGAGE,Not Verified,50000.0,Fully Paid
123.95,credit_card,Individual,7.24,820.78,4000.0,3660.0,1.0,0.0,0.0,A,8.0,28.8,23.0,685.0,689.0,IL,3 years,RENT,Source Verified,52000.0,Fully Paid
332.1,home_improvement,Individual,11.99,2270.11,10000.0,15481.0,0.0,1.0,0.0,B,11.0,45.0,30.0,715.0,719.0,GA,10+ years,OWN,Not Verified,70000.0,Fully Paid
700.74,debt_consolidation,Individual,12.99,3453.82,20800.0,21604.0,0.0,0.0,0.0,C,12.0,95.6,29.0,660.0,664.0,WA,9 years,RENT,Source Verified,130000.0,Fully Paid
648.45,debt_consolidation,Individual,10.33,648.45,20000.0,7374.0,0.0,1.0,0.0,B,10.0,24.3,18.0,720.0,724.0,TN,10+ years,OWN,Source Verified,120000.0,Current
131.89,credit_card,Individual,11.49,131.89,4000.0,5776.0,0.0,0.0,0.0,B,13.0,30.4,23.0,665.0,669.0,FL,< 1 year,OWN,Source Verified,30000.0,Charged Off
699.51,debt_consolidation,Individual,18.94,699.51,27000.0,25054.0,0.0,0.0,1.0,D,16.0,31.4,35.0,725.0,729.0,ND,10+ years,RENT,Not Verified,92000.0,Current
1247.68,credit_card,Individual,16.99,1247.68,35000.0,13794.0,0.0,0.0,0.0,D,12.0,78.8,21.0,695.0,699.0,NY,10+ years,RENT,Verified,105000.0,Current
169.32,debt_consolidation,Individual,13.35,169.32,5000.0,4302.0,0.0,1.0,0.0,C,20.0,23.8,38.0,680.0,684.0,FL,4 years,RENT,Verified,45000.0,Charged Off
265.39,credit_card,Individual,16.46,265.39,7500.0,7411.0,0.0,0.0,2.0,C,2.0,98.8,8.0,700.0,704.0,KS,,RENT,Verified,18444.0,Current
554.31,credit_card,Individual,10.72,554.31,17000.0,2810.0,0.0,1.0,1.0,B,11.0,18.6,17.0,710.0,714.0,AZ,3 years,MORTGAGE,Source Verified,71000.0,Current
474.08,debt_consolidation,Individual,13.35,552.02,14000.0,12701.0,2.0,1.0,0.0,C,24.0,49.2,55.0,660.0,664.0,WA,10+ years,MORTGAGE,Not Verified,75000.0,Fully Paid
491.27,debt_consolidation,Individual,16.46,491.27,20000.0,129100.0,1.0,0.0,2.0,C,16.0,25.2,30.0,700.0,704.0,CA,< 1 year,MORTGAGE,Source Verified,135000.0,Current
108.19,debt_consolidation,Individual,7.07,2240.74,3500.0,1964.0,0.0,0.0,1.0,A,10.0,6.7,36.0,735.0,739.0,MS,,MORTGAGE,Not Verified,34987.0,Fully Paid
382.69,debt_consolidation,Individual,22.15,389.55,10000.0,8429.0,0.0,0.0,1.0,E,9.0,74.6,10.0,660.0,664.0,OH,2 years,MORTGAGE,Source Verified,41000.0,Fully Paid
517.48,credit_card,Individual,10.16,517.38,16000.0,34208.0,0.0,0.0,3.0,B,9.0,88.9,14.0,695.0,699.0,SC,,MORTGAGE,Verified,96000.0,Fully Paid
654.68,debt_consolidation,Individual,10.99,654.68,20000.0,14218.0,1.0,0.0,0.0,B,9.0,58.5,13.0,670.0,674.0,TX,< 1 year,OWN,Source Verified,55000.0,Current
47.82,home_improvement,Individual,9.17,638.6,1500.0,10505.0,0.0,0.0,2.0,B,9.0,69.6,20.0,700.0,704.0,PA,8 years,MORTGAGE,Not Verified,49000.0,Fully Paid
223.92,debt_consolidation,Individual,20.0,5281.49,6025.0,1745.0,0.0,0.0,1.0,D,3.0,62.3,6.0,665.0,669.0,MA,2 years,RENT,Not Verified,34000.0,Fully Paid
357.09,debt_consolidation,Individual,25.69,11076.08,12000.0,5106.0,1.0,2.0,0.0,F,19.0,45.2,35.0,660.0,664.0,GA,1 year,RENT,Source Verified,39000.0,Fully Paid
234.55,debt_consolidation,Individual,12.61,234.55,7000.0,4492.0,0.0,0.0,1.0,C,11.0,14.0,28.0,715.0,719.0,MO,,OWN,Verified,24000.0,Current
248.45,debt_consolidation,Individual,7.39,248.45,8000.0,3708.0,0.0,1.0,2.0,A,16.0,13.9,37.0,680.0,684.0,OH,10+ years,MORTGAGE,Source Verified,80000.0,Current
1265.16,debt_consolidation,Individual,17.99,28396.43,35000.0,46497.0,0.0,0.0,6.0,D,11.0,88.7,20.0,685.0,689.0,AL,10+ years,MORTGAGE,Verified,125000.0,Fully Paid
654.68,credit_card,Individual,10.99,654.68,20000.0,24508.0,0.0,0.0,4.0,B,11.0,34.8,41.0,730.0,734.0,CO,10+ years,RENT,Not Verified,90000.0,Charged Off
190.63,credit_card,Individual,16.29,190.26,5400.0,9640.0,0.0,0.0,0.0,C,11.0,43.2,23.0,675.0,679.0,CA,3 years,RENT,Source Verified,30000.0,Fully Paid
747.58,debt_consolidation,Individual,11.49,747.58,34000.0,45321.0,0.0,1.0,7.0,B,16.0,41.7,28.0,720.0,724.0,NC,4 years,MORTGAGE,Source Verified,165000.0,Current
127.03,debt_consolidation,Individual,11.99,127.03,3825.0,3836.0,0.0,0.0,0.0,B,11.0,89.2,12.0,680.0,684.0,TX,< 1 year,OWN,Source Verified,36000.0,Current
517.41,debt_consolidation,Individual,6.03,2061.15,17000.0,15195.0,0.0,0.0,0.0,A,13.0,54.1,23.0,715.0,719.0,CA,7 years,RENT,Not Verified,64000.0,Fully Paid
613.74,debt_consolidation,Individual,13.58,613.74,26625.0,1858.0,0.0,0.0,0.0,C,7.0,2.4,21.0,805.0,809.0,CA,7 years,RENT,Source Verified,94000.0,Current
506.21,debt_consolidation,Individual,13.11,2981.13,15000.0,18133.0,0.0,0.0,0.0,B,13.0,80.1,21.0,690.0,694.0,TX,10+ years,RENT,Not Verified,52000.0,Fully Paid
759.69,debt_consolidation,Individual,21.97,14950.36,19900.0,9150.0,0.0,1.0,4.0,E,14.0,45.3,41.0,690.0,694.0,TN,,MORTGAGE,Not Verified,54000.0,Fully Paid
419.73,debt_consolidation,Individual,19.53,419.73,16000.0,9092.0,0.0,0.0,0.0,D,11.0,36.8,20.0,685.0,689.0,NY,9 years,RENT,Source Verified,90000.0,Charged Off
317.21,debt_consolidation,Individual,18.25,317.21,12425.0,14242.0,0.0,0.0,0.0,D,10.0,75.5,14.0,660.0,664.0,MD,4 years,RENT,Not Verified,55000.0,Charged Off
152.36,credit_card,Individual,6.11,152.36,5000.0,4324.0,0.0,0.0,1.0,A,6.0,41.6,13.0,700.0,704.0,OR,< 1 year,RENT,Source Verified,31000.0,Current
378.15,credit_card,Individual,8.38,377.89,12000.0,7971.0,1.0,0.0,1.0,B,10.0,38.7,30.0,670.0,674.0,TX,10+ years,RENT,Source Verified,70000.0,Fully Paid
341.73,debt_consolidation,Individual,13.99,4859.75,10000.0,12908.0,0.0,0.0,0.0,C,4.0,73.3,6.0,690.0,694.0,TX,< 1 year,RENT,Verified,50000.0,Fully Paid
692.93,credit_card,Individual,13.67,22164.79,30000.0,20202.0,0.0,0.0,3.0,C,3.0,96.2,11.0,675.0,679.0,ME,10+ years,MORTGAGE,Verified,94500.0,Fully Paid
890.65,credit_card,Individual,14.16,890.65,26000.0,32232.0,1.0,0.0,3.0,C,17.0,91.6,37.0,665.0,669.0,PA,10+ years,MORTGAGE,Source Verified,78000.0,Charged Off
498.08,debt_consolidation,Individual,11.98,498.08,15000.0,31025.0,0.0,1.0,1.0,B,13.0,44.1,30.0,670.0,674.0,PA,3 years,MORTGAGE,Not Verified,115000.0,Current
671.86,house,Individual,12.79,7610.65,20000.0,26603.0,0.0,0.0,2.0,C,15.0,51.4,33.0,695.0,699.0,CA,5 years,MORTGAGE,Verified,300000.0,Fully Paid
351.67,debt_consolidation,Joint App,16.02,351.67,10000.0,7464.0,0.0,0.0,0.0,C,7.0,98.2,12.0,660.0,664.0,PA,,RENT,Not Verified,0.0,Current
235.08,debt_consolidation,Individual,14.46,6014.74,10000.0,12226.0,0.0,1.0,1.0,C,16.0,88.6,22.0,685.0,689.0,WA,< 1 year,RENT,Not Verified,70000.0,Fully Paid
846.46,debt_consolidation,Individual,14.47,846.46,36000.0,32186.0,0.0,0.0,0.0,C,7.0,58.3,19.0,730.0,734.0,MN,10+ years,RENT,Source Verified,79000.0,Current
202.96,debt_consolidation,Individual,10.99,4093.45,6200.0,8794.0,0.0,0.0,2.0,B,7.0,67.6,17.0,680.0,684.0,TX,7 years,MORTGAGE,Not Verified,75000.0,Fully Paid
497.63,credit_card,Joint App,7.49,172.63,16000.0,30549.0,0.0,0.0,4.0,A,8.0,97.3,16.0,710.0,714.0,OH,10+ years,MORTGAGE,Verified,100000.0,Fully Paid
213.01,debt_consolidation,Individual,12.69,213.01,6350.0,5292.0,0.0,0.0,5.0,C,6.0,81.4,29.0,690.0,694.0,CA,10+ years,MORTGAGE,Verified,81600.0,Charged Off
441.24,debt_consolidation,Individual,8.39,107.66,14000.0,8962.0,0.0,0.0,0.0,B,8.0,21.5,13.0,720.0,724.0,CA,6 years,RENT,Not Verified,100000.0,Fully Paid
1501.0,debt_consolidation,Joint App,30.79,1501.0,35000.0,27141.0,0.0,1.0,1.0,G,15.0,90.5,20.0,675.0,679.0,MD,< 1 year,MORTGAGE,Verified,90000.0,Current
290.37,debt_consolidation,Individual,9.99,290.37,9000.0,39478.0,0.0,0.0,0.0,B,28.0,35.0,54.0,710.0,714.0,NY,1 year,RENT,Not Verified,70000.0,Charged Off
377.04,debt_consolidation,Individual,8.18,4732.62,12000.0,3992.0,1.0,0.0,7.0,B,6.0,45.4,16.0,675.0,679.0,AZ,8 years,MORTGAGE,Source Verified,65000.0,Fully Paid
52.02,other,Individual,15.02,11.09,1500.0,8124.0,2.0,0.0,2.0,C,13.0,31.6,31.0,685.0,689.0,MD,10+ years,MORTGAGE,Source Verified,81645.0,Fully Paid
261.88,debt_consolidation,Individual,10.99,2287.38,8000.0,7556.0,0.0,0.0,0.0,B,5.0,75.6,7.0,685.0,689.0,WA,2 years,RENT,Source Verified,36000.0,Fully Paid
303.81,debt_consolidation,Individual,17.86,9372.19,12000.0,11797.0,0.0,2.0,0.0,D,25.0,41.5,59.0,675.0,679.0,MA,2 years,RENT,Source Verified,46000.0,Fully Paid
393.21,credit_card,Individual,11.06,393.21,12000.0,16306.0,1.0,0.0,0.0,B,16.0,53.5,26.0,700.0,704.0,CA,5 years,RENT,Not Verified,60000.0,Current
295.94,debt_consolidation,Individual,6.89,295.84,9600.0,9231.0,0.0,0.0,2.0,A,10.0,30.1,23.0,705.0,709.0,TX,10+ years,MORTGAGE,Verified,58000.0,Fully Paid
400.92,debt_consolidation,Individual,22.39,400.92,14400.0,7939.0,1.0,1.0,0.0,E,23.0,35.8,36.0,685.0,689.0,CA,4 years,RENT,Verified,69450.0,Charged Off
670.23,debt_consolidation,Individual,12.62,670.23,20000.0,18580.0,0.0,2.0,1.0,C,14.0,42.6,18.0,670.0,674.0,NY,1 year,MORTGAGE,Not Verified,92000.0,Current
774.34,debt_consolidation,Individual,7.21,774.34,25000.0,14216.0,0.0,0.0,3.0,A,16.0,48.2,34.0,700.0,704.0,AZ,10+ years,MORTGAGE,Not Verified,160000.0,Current
94.55,other,Individual,8.39,1271.59,3000.0,13862.0,0.0,0.0,3.0,B,7.0,44.1,15.0,750.0,754.0,CA,10+ years,MORTGAGE,Not Verified,64500.0,Fully Paid
372.67,credit_card,Individual,7.39,1482.21,12000.0,26591.0,0.0,2.0,0.0,A,8.0,62.9,16.0,685.0,689.0,NJ,3 years,MORTGAGE,Source Verified,43000.0,Fully Paid
1204.06,debt_consolidation,Joint App,14.46,1204.06,35000.0,32839.0,0.0,0.0,3.0,C,11.0,98.3,27.0,690.0,694.0,NM,7 years,MORTGAGE,Verified,60000.0,Current
278.59,debt_consolidation,Individual,10.47,278.59,8575.0,7463.0,0.0,0.0,0.0,B,21.0,25.0,31.0,715.0,719.0,NJ,10+ years,OWN,Verified,40000.0,Current
335.69,credit_card,Individual,12.74,335.69,10000.0,9145.0,0.0,1.0,2.0,C,11.0,43.1,44.0,660.0,664.0,NY,2 years,MORTGAGE,Source Verified,38000.0,Charged Off
743.91,other,Individual,7.26,7941.22,24000.0,14784.0,0.0,2.0,2.0,A,13.0,32.7,21.0,720.0,724.0,FL,8 years,MORTGAGE,Verified,120000.0,Fully Paid
159.4,car,Individual,9.17,159.18,5000.0,1526.0,0.0,0.0,1.0,B,7.0,13.2,8.0,760.0,764.0,FL,8 years,MORTGAGE,Not Verified,34000.0,Fully Paid
341.36,debt_consolidation,Individual,17.56,2819.7,9500.0,6294.0,0.0,0.0,0.0,D,11.0,41.1,19.0,690.0,694.0,NY,10+ years,OWN,Not Verified,67000.0,Fully Paid
765.89,debt_consolidation,Individual,18.25,765.89,30000.0,41451.0,1.0,0.0,3.0,D,18.0,29.4,36.0,715.0,719.0,CA,5 years,RENT,Source Verified,125000.0,Current
478.5,credit_card,Individual,13.49,478.5,20800.0,11290.0,0.0,0.0,3.0,C,11.0,82.4,30.0,680.0,684.0,VA,8 years,MORTGAGE,Verified,45000.0,Current
461.85,home_improvement,Individual,13.66,223.7,20000.0,3692.0,2.0,0.0,0.0,C,6.0,47.9,10.0,670.0,674.0,DC,2 years,OWN,Source Verified,96000.0,Charged Off
297.44,debt_consolidation,Individual,16.59,11130.83,12075.0,6215.0,1.0,0.0,3.0,D,9.0,64.1,24.0,670.0,674.0,TX,7 years,MORTGAGE,Source Verified,58000.0,Fully Paid
662.11,credit_card,Individual,17.86,662.04,18350.0,12879.0,0.0,0.0,0.0,D,3.0,94.0,8.0,680.0,684.0,MN,1 year,MORTGAGE,Verified,40000.0,Fully Paid
704.45,debt_consolidation,Individual,12.69,2163.72,21000.0,29723.0,0.0,1.0,0.0,C,17.0,77.8,35.0,675.0,679.0,NY,< 1 year,RENT,Source Verified,110000.0,Fully Paid
161.32,debt_consolidation,Individual,9.99,161.01,5000.0,6626.0,0.0,0.0,0.0,B,9.0,53.4,19.0,690.0,694.0,CA,5 years,RENT,Source Verified,36000.0,Fully Paid
395.89,debt_consolidation,Individual,11.53,395.89,12000.0,9469.0,0.0,0.0,0.0,B,9.0,48.6,10.0,690.0,694.0,WA,1 year,RENT,Not Verified,30000.0,Charged Off
823.77,credit_card,Individual,14.3,815.69,24000.0,17489.0,0.0,2.0,1.0,C,12.0,91.6,30.0,670.0,674.0,CA,5 years,MORTGAGE,Source Verified,100000.0,Fully Paid
71.02,debt_consolidation,Individual,8.49,85.24,2250.0,2527.0,0.0,2.0,,A,4.0,28.1,5.0,745.0,749.0,NY,< 1 year,RENT,Source Verified,18000.0,Fully Paid
506.99,debt_consolidation,Individual,9.75,506.99,24000.0,25598.0,0.0,0.0,3.0,B,11.0,76.0,24.0,695.0,699.0,WA,2 years,MORTGAGE,Not Verified,110000.0,Current
583.51,debt_consolidation,Individual,15.99,17015.25,24000.0,25342.0,0.0,0.0,3.0,C,9.0,63.7,15.0,690.0,694.0,IL,10+ years,MORTGAGE,Not Verified,84000.0,Fully Paid
744.9,credit_card,Individual,7.35,744.9,24000.0,22393.0,1.0,0.0,2.0,A,12.0,43.8,28.0,705.0,709.0,VA,10+ years,RENT,Not Verified,88000.0,Current
378.59,credit_card,Individual,8.46,378.59,12000.0,13256.0,0.0,1.0,3.0,A,22.0,24.4,58.0,740.0,744.0,WA,10+ years,MORTGAGE,Not Verified,128000.0,Current
880.71,debt_consolidation,Individual,11.55,880.71,40000.0,9940.0,0.0,2.0,4.0,B,35.0,6.4,67.0,815.0,819.0,IL,10+ years,MORTGAGE,Source Verified,100000.0,Current
694.64,other,Individual,22.39,694.64,24950.0,8590.0,0.0,1.0,0.0,E,17.0,44.1,18.0,735.0,739.0,NJ,9 years,MORTGAGE,Source Verified,52000.0,Current
699.3,other,Individual,14.08,699.3,30000.0,1480.0,0.0,1.0,0.0,C,11.0,10.2,16.0,755.0,759.0,NY,6 years,RENT,Source Verified,60000.0,Current
523.75,home_improvement,Individual,10.99,7884.18,16000.0,6373.0,0.0,2.0,7.0,B,17.0,29.2,38.0,665.0,669.0,CO,,MORTGAGE,Not Verified,82000.0,Fully Paid
386.68,debt_consolidation,Individual,15.99,386.68,11000.0,10292.0,0.0,1.0,0.0,C,9.0,60.9,17.0,680.0,684.0,FL,2 years,MORTGAGE,Verified,44000.0,Current
293.67,major_purchase,Individual,16.29,293.67,12000.0,8342.0,0.0,2.0,2.0,D,11.0,39.0,18.0,675.0,679.0,AL,9 years,OWN,Source Verified,65000.0,Current
335.69,debt_consolidation,Individual,12.74,3803.43,10000.0,6149.0,0.0,1.0,2.0,C,12.0,44.9,18.0,660.0,664.0,IN,10+ years,MORTGAGE,Source Verified,47000.0,Fully Paid
267.31,debt_consolidation,Individual,8.24,267.31,8500.0,7964.0,0.0,0.0,1.0,B,8.0,29.8,15.0,675.0,679.0,MD,10+ years,RENT,Not Verified,57000.0,Current
330.66,debt_consolidation,Individual,10.15,178.7,10225.0,11016.0,0.0,0.0,1.0,B,10.0,81.0,18.0,690.0,694.0,GA,7 years,MORTGAGE,Not Verified,62000.0,Fully Paid
505.6,debt_consolidation,Individual,7.89,16694.4,25000.0,17988.0,0.0,0.0,5.0,A,14.0,28.0,44.0,770.0,774.0,MA,8 years,MORTGAGE,Source Verified,250000.0,Fully Paid
1204.57,credit_card,Individual,14.49,11427.08,35000.0,43956.0,0.0,0.0,1.0,C,43.0,79.9,59.0,665.0,669.0,PA,10+ years,OWN,Verified,90000.0,Fully Paid
146.8,small_business,Individual,10.75,146.8,4500.0,10182.0,0.0,1.0,1.0,B,9.0,67.4,36.0,660.0,664.0,MD,10+ years,MORTGAGE,Not Verified,97000.0,Current
172.48,debt_consolidation,Individual,14.65,4718.5,5000.0,12076.0,0.0,2.0,0.0,C,17.0,55.9,29.0,660.0,664.0,WY,2 years,RENT,Verified,35372.0,Fully Paid
289.34,credit_card,Individual,15.61,3509.66,12000.0,11171.0,0.0,2.0,0.0,C,7.0,76.5,19.0,690.0,694.0,CA,< 1 year,RENT,Source Verified,52000.0,Fully Paid
555.13,debt_consolidation,Individual,6.92,555.13,18000.0,9278.0,0.0,0.0,3.0,A,7.0,40.2,15.0,710.0,714.0,AL,2 years,MORTGAGE,Source Verified,80000.0,Charged Off
271.04,debt_consolidation,Individual,5.32,1510.66,9000.0,3587.0,2.0,0.0,3.0,A,23.0,4.9,43.0,690.0,694.0,MN,10+ years,MORTGAGE,Source Verified,180000.0,Fully Paid
542.89,debt_consolidation,Individual,12.74,542.89,24000.0,29032.0,1.0,0.0,2.0,C,13.0,79.5,24.0,670.0,674.0,CA,2 years,MORTGAGE,Not Verified,129000.0,Current
279.16,debt_consolidation,Individual,13.99,9735.97,12000.0,8419.0,0.0,0.0,0.0,C,21.0,94.6,26.0,660.0,664.0,CA,2 years,RENT,Not Verified,50000.0,Fully Paid
268.56,debt_consolidation,Individual,12.74,268.56,8000.0,6716.0,4.0,1.0,0.0,C,17.0,28.0,26.0,660.0,664.0,KY,4 years,RENT,Not Verified,39000.0,Current
307.45,vacation,Individual,6.71,307.45,10000.0,741.0,0.0,0.0,0.0,A,3.0,9.9,26.0,755.0,759.0,AL,10+ years,RENT,Not Verified,90000.0,Current
486.98,debt_consolidation,Individual,10.42,486.98,15000.0,9219.0,1.0,1.0,3.0,B,12.0,45.2,33.0,665.0,669.0,NE,10+ years,MORTGAGE,Not Verified,72000.0,Current
407.75,debt_consolidation,Individual,13.59,100.0,12000.0,2564.0,0.0,0.0,0.0,C,5.0,37.2,18.0,705.0,709.0,AL,10+ years,RENT,Source Verified,53500.0,Charged Off
1069.44,debt_consolidation,Individual,16.99,1069.44,30000.0,25860.0,1.0,2.0,0.0,D,12.0,41.0,18.0,680.0,684.0,CA,10+ years,RENT,Verified,150000.0,Current
802.29,debt_consolidation,Individual,13.33,802.29,35000.0,34978.0,0.0,0.0,2.0,C,21.0,58.6,42.0,705.0,709.0,OK,10+ years,MORTGAGE,Source Verified,92000.0,Current
337.07,debt_consolidation,Individual,19.99,10540.11,12725.0,6331.0,1.0,2.0,4.0,E,6.0,90.0,38.0,660.0,664.0,CA,2 years,RENT,Source Verified,45000.0,Fully Paid
560.98,home_improvement,Individual,26.99,560.98,18375.0,4393.0,0.0,1.0,0.0,F,6.0,29.1,15.0,670.0,674.0,FL,10+ years,MORTGAGE,Source Verified,45000.0,Current
469.22,debt_consolidation,Individual,7.88,1255.34,15000.0,42135.0,0.0,1.0,,A,10.0,66.6,25.0,755.0,759.0,CA,6 years,MORTGAGE,Not Verified,90084.0,Fully Paid
138.76,credit_card,Individual,15.05,4003.6,4000.0,6832.0,0.0,0.0,1.0,C,7.0,31.1,9.0,690.0,694.0,LA,2 years,RENT,Source Verified,24000.0,Fully Paid
259.38,debt_consolidation,Individual,10.33,259.38,8000.0,4566.0,0.0,1.0,1.0,B,6.0,34.9,8.0,685.0,689.0,WA,< 1 year,MORTGAGE,Source Verified,50000.0,Current
180.69,home_improvement,Individual,5.32,180.64,6000.0,8684.0,0.0,0.0,5.0,A,11.0,57.9,23.0,710.0,714.0,TN,10+ years,MORTGAGE,Not Verified,60000.0,Fully Paid
253.95,credit_card,Individual,18.25,1482.33,7000.0,13576.0,0.0,3.0,0.0,D,12.0,60.6,24.0,675.0,679.0,CA,7 years,RENT,Not Verified,65000.0,Fully Paid
274.16,debt_consolidation,Individual,23.87,2774.16,7000.0,5006.0,2.0,0.0,2.0,E,6.0,48.6,19.0,660.0,664.0,AR,10+ years,MORTGAGE,Verified,28000.0,Current
347.31,other,Individual,20.49,10188.81,12975.0,3174.0,1.0,0.0,4.0,E,8.0,39.2,21.0,690.0,694.0,AZ,4 years,MORTGAGE,Source Verified,48000.0,Fully Paid
186.23,debt_consolidation,Joint App,7.35,186.23,6000.0,7309.0,0.0,1.0,2.0,A,13.0,17.7,31.0,725.0,729.0,WA,,MORTGAGE,Not Verified,83000.0,Current
494.57,credit_card,Individual,11.49,494.57,15000.0,17332.0,0.0,0.0,0.0,B,11.0,51.9,20.0,685.0,689.0,TX,9 years,RENT,Source Verified,85000.0,Current
258.43,credit_card,Individual,14.33,7319.76,11025.0,28481.0,0.0,0.0,0.0,C,16.0,46.1,19.0,715.0,719.0,OH,1 year,RENT,Not Verified,24000.0,Fully Paid
482.25,credit_card,Individual,9.75,483.5,15000.0,17431.0,0.0,1.0,0.0,B,15.0,40.2,19.0,700.0,704.0,NY,4 years,RENT,Not Verified,72800.0,Fully Paid
337.97,debt_consolidation,Individual,12.69,337.72,10075.0,3388.0,0.0,0.0,0.0,C,3.0,75.3,9.0,660.0,664.0,KY,10+ years,RENT,Not Verified,30000.0,Fully Paid
455.19,debt_consolidation,Individual,15.8,15590.6,18800.0,18766.0,0.0,1.0,0.0,C,14.0,60.9,29.0,680.0,684.0,FL,2 years,RENT,Verified,88000.0,Fully Paid
523.75,home_improvement,Individual,10.99,6650.03,16000.0,9998.0,0.0,0.0,1.0,B,9.0,62.1,28.0,670.0,674.0,NC,6 years,MORTGAGE,Source Verified,92000.0,Fully Paid
348.95,debt_consolidation,Individual,13.99,348.95,15000.0,2346.0,0.0,0.0,0.0,C,5.0,58.7,17.0,700.0,704.0,GA,4 years,RENT,Not Verified,80000.0,Current
261.57,home_improvement,Individual,10.91,261.57,8000.0,4524.0,0.0,0.0,6.0,B,8.0,22.7,32.0,665.0,669.0,FL,,MORTGAGE,Verified,60000.0,Current
125.28,debt_consolidation,Individual,7.96,125.28,4000.0,5882.0,0.0,1.0,0.0,A,10.0,23.2,16.0,720.0,724.0,PA,10+ years,OWN,Not Verified,62000.0,Current
671.74,debt_consolidation,Individual,12.29,21937.26,30000.0,23543.0,1.0,1.0,1.0,C,18.0,31.6,27.0,720.0,724.0,VA,2 years,MORTGAGE,Source Verified,80000.0,Fully Paid
367.09,debt_consolidation,Individual,16.29,6506.02,15000.0,17912.0,0.0,1.0,0.0,D,14.0,54.8,27.0,685.0,689.0,NY,7 years,RENT,Source Verified,48000.0,Fully Paid
435.53,credit_card,Individual,13.33,435.53,19000.0,5490.0,0.0,0.0,1.0,C,5.0,47.7,24.0,660.0,664.0,CA,10+ years,RENT,Verified,103000.0,Charged Off
606.36,debt_consolidation,Individual,15.88,606.23,25000.0,24033.0,0.0,2.0,2.0,C,5.0,52.2,12.0,720.0,724.0,IL,10+ years,MORTGAGE,Verified,70000.0,Fully Paid
640.1,debt_consolidation,Individual,9.44,640.1,20000.0,39680.0,0.0,0.0,3.0,B,7.0,85.9,17.0,715.0,719.0,CA,10+ years,MORTGAGE,Not Verified,130000.0,Current
201.07,credit_card,Individual,12.62,201.07,6000.0,3657.0,0.0,0.0,0.0,C,8.0,70.3,18.0,670.0,674.0,KY,4 years,RENT,Verified,42000.0,Current
203.12,debt_consolidation,Individual,13.33,203.07,6000.0,3385.0,0.0,0.0,0.0,C,4.0,96.7,7.0,660.0,664.0,WA,1 year,RENT,Source Verified,54000.0,Fully Paid
560.66,debt_consolidation,Individual,13.59,560.66,16500.0,20072.0,4.0,0.0,4.0,C,24.0,63.7,60.0,670.0,674.0,OH,10+ years,MORTGAGE,Source Verified,163000.0,Current
1230.85,debt_consolidation,Individual,16.02,1230.85,35000.0,18592.0,0.0,1.0,4.0,C,13.0,59.0,21.0,715.0,719.0,CA,3 years,MORTGAGE,Verified,125000.0,Current
873.63,debt_consolidation,Individual,15.57,929.52,25000.0,40260.0,1.0,0.0,,D,16.0,72.0,26.0,675.0,679.0,VA,4 years,RENT,Verified,78000.0,Fully Paid
669.59,debt_consolidation,Individual,6.03,33.52,22000.0,40203.0,1.0,0.0,8.0,A,21.0,37.2,51.0,720.0,724.0,MT,10+ years,MORTGAGE,Verified,90000.0,Fully Paid
163.73,house,Individual,17.27,163.73,4575.0,2380.0,1.0,1.0,1.0,D,12.0,27.0,17.0,665.0,669.0,NJ,5 years,RENT,Not Verified,56000.0,Charged Off
542.13,debt_consolidation,Joint App,26.3,542.13,18000.0,21272.0,0.0,2.0,2.0,E,16.0,38.7,30.0,680.0,684.0,MA,4 years,MORTGAGE,Not Verified,80000.0,Charged Off
402.97,credit_card,Individual,13.35,9531.46,11900.0,15817.0,2.0,2.0,0.0,C,14.0,33.0,21.0,665.0,669.0,WA,10+ years,RENT,Not Verified,80000.0,Fully Paid
629.01,debt_consolidation,Individual,17.57,629.01,25000.0,1298.0,0.0,0.0,0.0,D,15.0,5.5,30.0,730.0,734.0,MI,,MORTGAGE,Not Verified,60000.0,Charged Off
382.5,debt_consolidation,Individual,9.16,252.24,12000.0,16811.0,2.0,1.0,4.0,B,21.0,33.7,62.0,660.0,664.0,TX,5 years,MORTGAGE,Source Verified,180000.0,Fully Paid
135.72,other,Individual,5.42,3342.19,4500.0,17143.0,0.0,0.0,,A,13.0,26.1,35.0,760.0,764.0,CA,7 years,MORTGAGE,Not Verified,48000.0,Fully Paid
102.51,credit_card,Individual,13.98,2827.52,3000.0,2718.0,0.0,1.0,0.0,C,10.0,43.1,27.0,660.0,664.0,VA,2 years,RENT,Not Verified,75000.0,Fully Paid
91.44,other,Individual,6.0,1667.47,3000.0,24604.0,2.0,1.0,0.0,D,9.0,100.4,22.0,665.0,669.0,CA,2 years,RENT,Verified,110000.0,Fully Paid
